id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link,hashtag,date,content,interactions
24.0,gfkot,"Żeby dociekliwi się nie czepiali, PKW poszła na kompromis i aktualizowała wyniki wyborów. Teraz są najbardziej aktualne 🤡",2,58,9,69.0,10-06-25,121.0,18.0,,https://nitter.net/gfkot/status/1932464246706610219#m,,,,
25.0,cristianogoat32,Na pewno nie Trzaskowski 😉,0,0,0,0.0,10-06-25,26.0,5.0,,https://nitter.net/cristianogoat32/status/1932473143223849050#m,,,,
26.0,Rysiek04071893,"W wyborach prezydenckich 2015 zdobył 20,8% głosów. Następnie w wyborach do sejmu zdobył 42 mandaty, 8,81% głosów. Miał wywrócić wszystkie stoliki, miał obalić system. O PiS mówił - butna tępa mafia, ludzie pozbawieni przyzwoitości. Skończył u boku PiS i się skończył, nie ma go w polityce. Teraz czekam na Mentzena i Konfederację 🥳",19,219,52,290.0,10-06-25,331.0,53.0,,https://nitter.net/Rysiek04071893/status/1932376021006778556#m,,,,
27.0,agnnowak,"Gmina Cisna, na końcu Polski, zagłębie PiS, tam wygrał Trzaskowski. Ale nikt nie chce słuchać @elukacijewska jak ona to tam robi 🙂 więc nic nie będzie.",0,0,0,0.0,10-06-25,151.0,26.0,,https://nitter.net/agnnowak/status/1932474059935097074#m,,,,
29.0,W_K_dot,"Platon, Einstein, Trzaskowski - niezły! Niezły towar bierze!",0,0,0,0.0,10-06-25,60.0,8.0,,https://nitter.net/W_K_dot/status/1932474028725580154#m,,,,
107.0,KrylaKrzysztof,Aleksander Miszalski czy Rafał Trzaskowski?,0,0,0,0.0,10-06-25,43.0,5.0,,https://nitter.net/KrylaKrzysztof/status/1932474208304427153#m,,,,
265.0,winatuska1,Dominik Tarczyński coraz bliżej upadłości. 😎 Mimo zarobków w PE.,1,55,17,73.0,10-06-25,64.0,10.0,,https://nitter.net/winatuska1/status/1932418240275165489#m,,,,
267.0,WaclawJan,"Kohut spotyka się z nimi, bo to są jego najbliżsi i najważniejsi towarzysze. 💥 I dlatego Trzaskowski przegrał wybory. Tu jest 🇵🇱Polska. .",1,24,0,25.0,10-06-25,137.0,23.0,,https://nitter.net/WaclawJan/status/1932458202638991812#m,,,,
376.0,ManiekD3,"Na podstawie których przepisów uważasz, że istnieje różnica w tych wyborach? W konstytucji są takie same Art. 129 Konstytucji Ważność wyboru Prezydenta Rzeczypospolitej stwierdza Sąd Najwyższy. Art. 241 Konstytucji Ważność wyborów do Sejmu i Senatu stwierdza Sąd Najwyższy.",0,1,0,1.0,10-06-25,273.0,38.0,,https://nitter.net/ManiekD3/status/1932467015450800583#m,,,,
401.0,niebochodzik_,"Trzaskowski zna wiele języków, może znajdzie pracę jako tłumacz prezydenta",0,0,0,0.0,10-06-25,74.0,10.0,,https://nitter.net/niebochodzik_/status/1932474908488958353#m,,,,
402.0,DyrKrzysztofiak,"UWAGA! Ostateczny dowód na fałszerstwo wyborcze na niespotykaną w historii świata skalę! TE WYBORY ZOSTAŁY SKRADZIONE DEMOKRACJI! PKW podała że Rafał Trzaskowski uzyskał tylko 49,11% co jest kłamstwem! Po zsumowaniu wyników w województwach wychodzi ewidentnie 834,95%! Dowód:",96,511,913,1520.0,06-06-25,275.0,37.0,,https://nitter.net/DyrKrzysztofiak/status/1930863015882104865#m,,,,
1.0,EdoMarcin,"Prezydent elekt @NawrockiKn odbył rozmowę telefoniczną z Prezydentem 🇺🇲 USA, Donaldem Trumpem. Zaprosił najważniejszą głowę świata do Polski. Również sam otrzymał zaproszenie do spotkania w Białym Domu. 🇵🇱🤝🇺🇲 Przypomnijmy w tym miejscu nawiedzoną Magdalenę Filiks... 👊😂",0,9,4,13.0,10-06-25,269.0,36.0,,https://nitter.net/EdoMarcin/status/1932488449950458298#m,,,,
2.0,glicek,"Nie wiem, kto powiedział że Trzaskowski traci przy bliskim poznaniu, a ludzie w małych miasteczkach lubią się spoufalać. W Warszawie może sobie kandydować, zresztą nie napracował się zbytnio w trakcie obu kampanii.",0,0,0,0.0,10-06-25,214.0,32.0,,https://nitter.net/glicek/status/1932492682041192558#m,,,,
8.0,ArturStelmasiak,"Kwintesencja głupoty. Właśnie dzięki tym zmianom w edukacji Trzaskowski przegrał wybory. Róbcie tak dalej, a będziecie mieli jedynie 10% lewicowego elektoratu.",0,0,0,0.0,10-06-25,159.0,21.0,,https://nitter.net/ArturStelmasiak/status/1932492509193609388#m,,,,
10.0,Kinga8293128676,Pan Profesorze to jest klasa sama w sobie brawo👏👏👏👏,0,0,0,0.0,10-06-25,51.0,9.0,,https://nitter.net/Kinga8293128676/status/1932492499605741929#m,,,,
11.0,ElzbietaPlatek,"To niech wyjaśniają, każdą nieprawidłowość.",0,0,0,0.0,10-06-25,43.0,5.0,,https://nitter.net/ElzbietaPlatek/status/1932492482018758984#m,,,,
13.0,Tomasz5ek,"Kto dziś rozpatruje protesty wyborcze? Sędzia Karska, żona b. europosła Karskiego z PiS. Doktorka h.c. Akademii Małego Biznesu w Moskwie. Profesorka Uniwersytetu Finansów i Prawa w Moskwie. Koleżanka prof. A. Abaszydze, któremu Putin nadał tytuł Czcigodnego Prawnika. Dzięki za RT",54,1360,49,1463.0,10-06-25,280.0,40.0,,https://nitter.net/Tomasz5ek/status/1932400252826378507#m,,,,
14.0,Pani_Scarlett,"Po wyborach 2020, kiedy to Trzaskowski przegrał z PAD, silniczki złożyły 5800 protestów wyborczych. SN uznał 92 protesty za zasadne i uznał, że nie miały one wpływu na wynik. Do dziś wpłynęło 61 protestów wyborczych - a to nawet mniej niż 5 lat temu SN uznał za zasadne. 🫢😂 Koniec tematu.",0,12,1,13.0,10-06-25,288.0,51.0,,https://nitter.net/Pani_Scarlett/status/1932478796722053189#m,,,,
15.0,BeenWhistling,Bardzo ….,0,3,0,3.0,10-06-25,9.0,2.0,,https://nitter.net/BeenWhistling/status/1932437647378518494#m,,,,
16.0,WojniczE,Przestańcie wreszcie szczuć,0,0,0,0.0,10-06-25,27.0,3.0,,https://nitter.net/WojniczE/status/1932492393309204688#m,,,,
18.0,CzarnekP,"🤣😅🤣😅 Ale odlot “red.” Stankiewicza. Widać ten hejt, nienawiść i ogromny zawód wynikiem wyborów zlasowały resztki tego, co kiedyś wyglądało nieźle - albo tylko się tak zdawało. Po ludzku to mi Pana nawet szkoda. Zainwestował Pan całe resztki swego autorytetu dziennikarskiego w kampanię Trzaskowskiego, a tu taka przykra niespodzianka. 🤣😅😱☹️ Dla jasności: 1.Nie jestem Szefem Kancelarii Prezydenta RP i ostatecznie, kto nim będzie, okaże się po 6 sierpnia – bo dopiero wtedy Prezydent @NawrockiKn obejmie urząd. 2.Szef Kancelarii Prezydenta, minister konstytucyjny – tak jak każdy inny minister – nie kupuje papieru toaletowego. Robi to Dyrektor Generalny i podlegli mu urzędnicy. No ale skąd Pan może to wiedzieć… I w ogóle – jakie to ma dla Pana znaczenie? Byle gadać – to nic, że bez sensu. 3.Zapewniam Pana, że bez względu na to, kto zostanie Szefem Kancelarii Prezydenta RP, poproszę go, aby polecił Dyrektorowi Generalnemu, by ten kupił jedną paczkę papieru toaletowego więcej. Za swoje ją odkupię i osobiście Panu sprezentuję – żeby Pan z żalu i zazdrości się nie rozleciał. Zatem, “redaktorze”… umówieni? 🤣",4,144,52,200.0,10-06-25,1113.0,174.0,,https://nitter.net/CzarnekP/status/1932489314966901032#m,,,,
21.0,borys_zenon,W normalnym panstwie to Trzaskowski NIE zostalby dopuszczony do wyborow .A tak na marginesie klocicie sie nie wiadomo o co ?? Otoz POLACY WYBRALI I WYGRALI . Poprostu w DUPIE maja Holote POPIS PSL Lewactwo POmiot Bekartow UBekow SBekow .,0,0,0,0.0,10-06-25,237.0,40.0,,https://nitter.net/borys_zenon/status/1932492230725398986#m,,,,
22.0,rafkura,A myślisz czemu pan nie chce sprawdzać wyniku wyborów gdzie piesek przejebał? Bo się okaże że różnica to nie było 300 k a 1 kk?,0,0,0,0.0,10-06-25,127.0,25.0,,https://nitter.net/rafkura/status/1932492206884938211#m,,,,
25.0,H050322,A jeżeli Trzaskowski sfałszował te wybory?,0,0,0,0.0,10-06-25,42.0,6.0,,https://nitter.net/H050322/status/1932492192087486693#m,,,,
26.0,Piotrek1182,"Wyjedź Tomasz, na wschodzie wygrał Trzaskowski, tam u Putina będziesz miał napewno lepiej niż w pisowskiej Polsce",0,0,0,0.0,10-06-25,113.0,17.0,,https://nitter.net/Piotrek1182/status/1932430395724755357#m,,,,
27.0,Kinga8293128676,Jednak zazdraszczam talentu😀ale pozytywnie zazdraszczam,0,0,0,0.0,10-06-25,55.0,5.0,,https://nitter.net/Kinga8293128676/status/1932492101062688900#m,,,,
29.0,Napoleon143322,"Ja jej ufam w 100%. Ufam, że jeśli się tylko odezwie to zawsze powie coś głupiego.",0,0,0,0.0,10-06-25,82.0,16.0,,https://nitter.net/Napoleon143322/status/1932492084214423807#m,,,,
30.0,Maciej_2026,a jak z nielegalnym finansowaniem kampanii przez Trzaskowskiego? jak z debata Trzaskowski Nawrocki? juz wiadomo kto był sponsorem?,0,0,1,1.0,10-06-25,130.0,18.0,,https://nitter.net/Maciej_2026/status/1932435274589409642#m,,,,
31.0,Hyber_qb,Patrzcie panowie prezydenci @NawrockiKn i @trzaskowski_ WŁAŚNIE UMYŚLNIE MUSIELIŚMY PRZEGAPIĆ AKURAT TAKIE WIELKIE ATRAKCJE Rafałku czy nadal wolisz @georgesoros @AlexanderSoros zamiast @GrzegorzBraun_ ❓❓⁉️ 🧯🕎👍 🤯🌴🏳️‍🌈🥳🤡☠🧚‍♂️🧑‍🦼🧠😱🕳,0,0,0,0.0,10-06-25,230.0,25.0,,https://nitter.net/Hyber_qb/status/1932492080590262615#m,,,,
32.0,PiotrKa14,"Byłoby zabawnie, gdyby Probierz poleciał po dzisiejszym meczu z Finami (jeśli przegrają) i nowy selekcjoner dogadał się z Lewym i oddał mu opaskę kapitana. Zieliński byłby wtedy jeszcze mniej kapitanem niż Trzaskowski (dwugodzinnym) prezydentem elektem.",0,0,0,0.0,10-06-25,253.0,35.0,,https://nitter.net/PiotrKa14/status/1932492068045160497#m,,,,
33.0,zolty26,kapitanem był trochę dłużej jak Trzaskowski Prezydentem,0,0,0,0.0,10-06-25,55.0,7.0,,https://nitter.net/zolty26/status/1932492054052942260#m,,,,
67.0,warkocz59,"To chyba jakieś jaja! Panie profesorze Bodnar, jak Pan do tego dopuścił? Czemu ta Izba istnieje?",0,0,0,0.0,10-06-25,96.0,16.0,,https://nitter.net/warkocz59/status/1932492806901412015#m,,,,
135.0,MargarethKsi,"Jestem spokojniejsza. Przynajmniej wiem, że się tą sprawą zajmują. A to, że premier był spokojny i powściągliwy jest dla mnie normalne. Nigdy nie był pieniaczem i teraz też wykazuje opanowanie. Tak powinno być. Dzięki temu wytrąca wiele argumentów z rąk przeciwników. Ja mu wierzę",0,2,0,2.0,10-06-25,280.0,44.0,,https://nitter.net/MargarethKsi/status/1932407730674790462#m,,,,
169.0,_jnus,"Panie @PremierRP @donaldtusk, tzw. #AplikacjaMateckiego to de facto #AplikacjaCzarnka i zrobiona jest przez PiS w KW Nawrockiego (row2025.pl), a nie przez Stowarzyszenie RKW - oni stoją za stroną www do weryfikacji zaświadczeń testnr.org @TomaszSiemoniak",7,105,4,116.0,10-06-25,254.0,34.0,,https://nitter.net/_jnus/status/1932422821927346359#m,,,,
202.0,Gabriele_Corno,Elephant returns child's shoe that fell into its enclosure at zoo,7,102,27,136.0,10-06-25,65.0,11.0,,https://nitter.net/Gabriele_Corno/status/1932344160394121470#m,,,,
234.0,2mara571,"Ciekawe artykuły w FAZ na temat prezydenta-elekta K. Nawrockiego. Najpierw był wywiad z prof. Andrzejem Nowakiem, teraz artykuł niemieckiego historyka",0,4,0,4.0,10-06-25,150.0,20.0,,https://nitter.net/2mara571/status/1932479889745277056#m,,,,
297.0,johnsmiths74,Jutro znowu świętujemy. O 17.30 na Zamku Królewskim uroczystość wręczenia Karolowi Nawrockiemu zaświadczenia PKW o wyborze na Prezydenta RP. 🥂😜👍🇵🇱.,2,109,10,121.0,10-06-25,147.0,20.0,,https://nitter.net/johnsmiths74/status/1932473100232425983#m,,,,
298.0,madzia123123_,@trzaskowski_ tylko w Panie prezydencie miasta stołecznego Warszawy wodze prezydenta polski. Nikt nie dogada się z człowiekiem nie znając jego języka. Pozdrawiam ❤️ liczę że za 5 lat to Pan szanowny prezydent będzie godnie reprezentował nasze barwy. Trzask górą 💪,0,0,0,0.0,10-06-25,263.0,40.0,,https://nitter.net/madzia123123_/status/1932493198422667626#m,,,,
329.0,LukaszBok,Ok. 14-15 letni uczeń zabił nożem 31-letnią pracownicę szkoły w Haute-Marne we Francji.,17,89,263,369.0,10-06-25,87.0,13.0,,https://nitter.net/LukaszBok/status/1932390301957501141#m,,,,
450.0,sjanus_pl,"Przepraszam bardzo, czy Pana Trzaskowskiego w okresie 09.05.2024 - 27.07.2024 przez 30 dni nie było w pracy?",0,14,6,20.0,10-06-25,108.0,17.0,,https://nitter.net/sjanus_pl/status/1932422959043314009#m,,,,
451.0,sobansk22225268,Nieprawidłowości w komisjach wyborczych? #Trzaskowski #Nawrocki,0,0,0,0.0,10-06-25,63.0,6.0,,https://nitter.net/sobansk22225268/status/1932493523963818466#m,,,,
453.0,MateoTheGoat7,"I tak zieliński był dłużej kapitanem, niż Trzaskowski prezydentem RP.",0,0,0,0.0,10-06-25,69.0,10.0,,https://nitter.net/MateoTheGoat7/status/1932493504741322956#m,,,,
482.0,AMatysiak36181,Bryłka: „Trzaskowski największym kłamcą tej kampanii!” 💥 piped.video/shorts/GhrQsBmJz… via @YouTube,0,1,0,1.0,10-06-25,99.0,10.0,,https://nitter.net/AMatysiak36181/status/1932493568418971829#m,,,,
483.0,WygrajmyPolske,Brat posła PSL Ireneusza Rasia stracił jedną z najbardziej intratnych fuch w Polsce.,2,15,1,18.0,10-06-25,84.0,13.0,,https://nitter.net/WygrajmyPolske/status/1932469934371545472#m,,,,
511.0,krzysztof_dykas,"Zrobiłem sobie detoks od Twittera na tydzień. Byłem zbyt zdołowany wynikami z Late Poll... Ale ten tydzień dał mi dużo czasu na refleksję. Wielu z Was nie spodoba się to co napiszę, no ale trudno, jakoś to przetrwam. Wygrał Nawrocki, a w zasadzie to prawica od PIS'u poprzez Konfederację aż do Brauna. Przegrała rozdrobniona, skłócona strona demokratyczna. Dlaczego prawica wygrała? BO IM SIĘ CHCIAŁO!!! Wygrała, bo jest O NIEBO sprawniejsza w mobilizowaniu i motywowaniu swojego elektoratu. Wygrała bo tenże elektorat zrozumiał wagę wyborów i poszedł głosować. Ten ""głupi, nieodpowiedzialny, niewykształcony, ze średniowiecznymi poglądami"" okazał się nie tylko mądrzejszy ale i odpowiedzialniejszy od zadufanych w swojej zajebistości wyborców partii demokratycznych. ... a Ci... w niedzielny poranek, wsiadali do swoich wyjebanych mercedesów i jechali nad jeziorko, na działeczkę, na wycieczkę... bo słoneczko, bo dzień wolny, bo inni pójdą i zagłosują. Od tygodnia wrze od fałszerstw i nieprawidłowości wyborczych, o przeliczeniu głosów, o powtórzeniu wyborów... KURWA!!! Trzeba było ruszyć dupska i pójść głosować! I wtedy żadne nieprawidłowości nie skradłyby takiej ilości głosów! Ale jeśli ten wynik Rafała Trzaskowskiego to jest szczyt szczytów poparcia dla prodemokratycznych sił politycznych w Polsce, to może trzeba to zrozumieć, zaakceptować i przyznać przed sobą samym, że jesteśmy w mniejszości i Polska nie jest taka jak to sobie wyobrażamy, ale prawicowo-populistyczna. I jeśli tak, to prezydentem z woli Polaków zasłużenie jest Nawrocki a PIS, Konfa i Braun powinni przejąć władzę. Nie obrażam się na wynik, na demokrację, na ziemniaki posłanki Gajewskiej, czy ""obiecać można wszystko"" nieznanego mi z imienia posła (i niech mi wybaczy ale dla mnie to ""półgłówek""); nie komentuję wpisów Tomasza Lisa i Romana Giertycha, które w sumie nie wiem do kogo były skierowane, bo ""swoich"" nie motywowały, a przeciwną stronę wkurwiały do tego stopnia, że mobilizowało ich jeszcze bardziej do głosowania przeciw(!) Trzaskowskiemu. Na koniec. Otrząśnijcie się. Przełknijcie porażkę i zorganizujcie. Po pierwsze dlatego, że wybory parlamentarne będą bardzo wkrótce, a po drugie, że być może przyjdzie nam żyć w kraju rządzonym przez prawicę przez kolejnych kilka lat.",3,34,39,76.0,10-06-25,2269.0,332.0,,https://nitter.net/krzysztof_dykas/status/1932471834693316892#m,,,,
540.0,SakerWara,"Nawrocki wygal nie dlatego że był tak dobry tylko dlatego że Trzaskowski był tak słaby. A to że prawica może wygrać wybory za 2 lata to nie jej wina tylko zdecydowanie złych, nieudolnych rządów platformy. O łgarstwie takich jak 100 konkretów z litości nie wspomnę",0,0,0,0.0,10-06-25,263.0,45.0,,https://nitter.net/SakerWara/status/1932493723725713837#m,,,,
541.0,HubnerrMax,"Hahahahahaahah. Flisowi wyszło, że na tych ""nieprawidłowościach"" o których pisze bez przerwy szuria Giertycha Nawrocki zyskal niecałe 3 000 głosów, a Trzaskowski 2 000. Już sobie wyobrażam jego zawód, jak mu to wyszło.",1,22,1,24.0,10-06-25,218.0,33.0,,https://nitter.net/HubnerrMax/status/1932482995811660089#m,,,,
543.0,monikaweitzel1,Oczywista. Przecież Trzaskowski wygrał.,0,0,0,0.0,10-06-25,39.0,4.0,,https://nitter.net/monikaweitzel1/status/1932493704243368306#m,,,,
544.0,MurzynfrogXXX,Sakiewicz dawaj taśmy,1,65,48,114.0,10-06-25,21.0,3.0,,https://nitter.net/MurzynfrogXXX/status/1932401895752028393#m,,,,
570.0,czardam,"Czy Premier @donaldtusk i ABW wezmą się za nielegalną kampanię w Social Mediach, która w trakcie wyborów wspierała Trzaskowskiego? Wydano ponad 500 tys. zł. na filmy opluwające @SlawomirMentzen i @NawrockiKn, a wychwalające @trzaskowski_. Filmy powstały na zlecenie zagranicznych organizacji, którym pomagali wolontariusze @AkcjaDemokracja - organizacji ściśle związanej z Platformą Obywatelską. Jest to największa afera #WyboryPrezydenckie2025, którą obecna władza próbuje zamieść pod dywan. NIE ODPUŚCIMY - afera NASK musi zostać wyjaśniona.",3,50,2,55.0,10-06-25,543.0,70.0,,https://nitter.net/czardam/status/1932467801551192300#m,,,,
571.0,KrzysztofS2001,A gdzie @GrzegorzBraun_ i @K_Stanowski?,0,0,0,0.0,10-06-25,39.0,5.0,,https://nitter.net/KrzysztofS2001/status/1932493787802042825#m,,,,
572.0,Kinga8293128676,"Czas je odpalic, na co czekaja",0,0,0,0.0,10-06-25,30.0,6.0,,https://nitter.net/Kinga8293128676/status/1932493767031853113#m,,,,
573.0,arpulawski,".@NawrockiKn wygrał z @trzaskowski_ różnicą ok. 370 tys. głosów. To przepaść! Po ang. jest na to określenie: ""sweeping victory"". Ale trwa operacja anihilacji tego wrażenia. Celem jest osłabienie społecznego mandatu prezydenta-elekta. Plus znów ABW zaprzęgnięto do dętej sprawy.",0,5,0,5.0,10-06-25,277.0,38.0,,https://nitter.net/arpulawski/status/1932420392045474098#m,,,,
574.0,agnes51235072,"Wszyscy chcą zniszczyć Tuska. Bez Tuska będziesz mieć brunatną, brutalną Polskę. Naprawdę nie potrafisz połączyć 2 kropek. Naprawdę nie rozumiesz, że dostaniesz po portfelu? Naprawdę nie rozumiesz, że PiS to partia zniszczenia? Jeśli tego nie rozumiesz to jesteś głupcem!",11,356,105,472.0,10-06-25,271.0,39.0,,https://nitter.net/agnes51235072/status/1932395777407730076#m,,,,
575.0,Omixos_Zarnik,Super że jedyne co pan potrafi to obrażać ludzi którzy głosowali inaczej niż pan. Brak w ogóle chęci zrozumienia dlaczego Trzaskowski jest złym wyborem dla Polski.,0,0,0,0.0,10-06-25,163.0,26.0,,https://nitter.net/Omixos_Zarnik/status/1932493748891451665#m,,,,
605.0,GMiziula,To nie jest mój prezydent 🤦‍♂️🤮,14,280,312,606.0,10-06-25,31.0,6.0,,https://nitter.net/GMiziula/status/1932423106427072835#m,,,,
607.0,minerscare,wypruli PÓL BAŃKI i mają jeszcze sami siebie sprawdzać? 🤣👍,0,0,0,0.0,10-06-25,58.0,10.0,,https://nitter.net/minerscare/status/1932493796249354659#m,,,,
640.0,Konistruktor,Już biegną.,0,0,0,0.0,10-06-25,11.0,2.0,,https://nitter.net/Konistruktor/status/1932493861198164121#m,,,,
673.0,PatrykJaki,"WAŻNE❗️TK rozpoczyna rozprawę, która może (słusznie) wysadzić w powietrze ETS. Jeśli prezydentem zostanie K. Nawrocki, będzie miał od razu narzędzie do zawieszenia zielonej polityki. Jeśli wygra Trzaskowski – odmówią uznania wyroku.👇",20,1031,68,1119.0,20-05-25,233.0,31.0,,https://nitter.net/PatrykJaki/status/1924884649504878725#m,,,,
704.0,Jan34733995,"10.06.2025 r. - ...opiszę: Tam, pod murkiem, siedzi mężczyzna. Jego ubiór nie pozostawia wątpliwości. To sanitariusz z palestyńskiego pogotowia ratunkowego. I dwóch uzbrojonych po zęby Żydów. Zdjęcie zrobiono w pobliżu Starego Miasta w Nablusie, na okupowanym Zachodnim Brzegu.",0,2,0,2.0,10-06-25,277.0,38.0,,https://nitter.net/Jan34733995/status/1932490569869381759#m,,,,
738.0,chris3707LG,😂To musi przeczytać Rafał @trzaskowski_,0,0,0,0.0,10-06-25,39.0,5.0,,https://nitter.net/chris3707LG/status/1932494078022988133#m,,,,
